Date,AAPL,MSFT,GOOGL,AMZN,TSLA,JPM,XOM,GLD
2018-03-28,39.11062240600586,82.41233825683594,49.84701156616211,71.57099914550781,17.185333251953125,86.38875579833984,50.67451858520508,125.7300033569336
2018-03-29,39.416019439697266,84.14558410644531,51.431915283203125,72.36699676513672,17.742000579833984,87.96454620361328,51.92730712890625,125.79000091552734
2018-04-02,39.15761184692383,81.6102523803711,50.21645736694336,68.59950256347656,16.832000732421875,86.26876831054688,50.95988845825195,127.26000213623047
2018-04-03,39.5593376159668,82.70735168457031,50.516483306884766,69.60250091552734,17.8353328704834,87.45262145996094,52.21265411376953,126.30000305175781
2018-04-04,40.3158073425293,85.12281799316406,51.06346130371094,70.52850341796875,19.12933349609375,88.78044891357422,52.1082649230957,126.44999694824219
2018-04-05,40.595359802246094,85.16893005371094,51.20875930786133,72.5875015258789,20.381332397460938,89.9461898803711,52.90864562988281,125.80000305175781
2018-04-06,39.556976318359375,83.186767578125,50.083560943603516,70.2614974975586,19.953332901000977,87.70316314697266,52.1082649230957,126.38999938964844
2018-04-09,39.949317932128906,83.68460845947266,50.58641052246094,70.30400085449219,19.310667037963867,88.75631713867188,52.1082649230957,126.81999969482422
2018-04-10,40.701072692871094,85.62991333007812,51.40018081665039,71.81099700927734,20.31333351135254,90.4526596069336,53.639427185058594,127.12000274658203
2018-04-11,40.510799407958984,84.68953704833984,50.83286666870117,71.35250091552734,20.062000274658203,88.93318176269531,53.889976501464844,128.11000061035156
2018-04-12,40.910160064697266,86.27527618408203,51.43935775756836,72.42500305175781,19.60533332824707,91.14405822753906,53.74382019042969,126.62000274658203
2018-04-13,41.048763275146484,85.81430053710938,51.377357482910156,71.53949737548828,20.022666931152344,88.67593383789062,54.17532730102539,127.44999694824219
2018-04-16,41.30484390258789,86.8192367553711,51.876243591308594,72.07499694824219,19.413999557495117,88.60356903076172,54.66252136230469,127.62999725341797
2018-04-17,41.873374938964844,88.57088470458984,53.525611877441406,75.19149780273438,19.179332733154297,88.60356903076172,54.5163688659668,127.75
2018-04-18,41.779396057128906,88.91202545166016,53.32874298095703,76.39199829101562,19.55666732788086,87.88805389404297,55.13578414916992,127.8499984741211
2018-04-19,40.595359802246094,88.6077651977539,54.025978088378906,77.84549713134766,20.005332946777344,89.81755065917969,55.27499008178711,127.5999984741211
2018-04-20,38.93208694458008,87.58442687988281,53.4244499206543,76.37449645996094,19.349332809448242,89.61656188964844,54.98267364501953,126.62999725341797
2018-04-23,38.81931686401367,87.90711975097656,53.25038528442383,75.89299774169922,18.891332626342773,89.18241882324219,55.37938690185547,125.62000274658203
2018-04-24,38.27898025512695,85.85118865966797,50.71285629272461,73.00450134277344,18.8973331451416,88.76436614990234,54.5302848815918,126.2300033569336
2018-04-25,38.44578552246094,85.1043930053711,50.73021697998047,73.00849914550781,18.71266746520996,88.42670440673828,55.33067321777344,125.41000366210938
2018-04-26,38.57969284057617,86.90219116210938,51.73788833618164,75.89800262451172,19.031999588012695,88.5151138305664,56.2772102355957,124.97000122070312
2018-04-27,38.13332748413086,88.34041595458984,51.14973831176758,78.63099670410156,19.60533332824707,87.9523696899414,54.14053726196289,125.5
2018-04-30,38.82402038574219,86.21995544433594,50.51152420043945,78.30650329589844,19.593332290649414,87.45391845703125,54.11268615722656,124.58999633789062
2018-05-01,39.72613525390625,87.58442687988281,51.610931396484375,79.11299896240234,19.994667053222656,87.45391845703125,53.555904388427734,123.70999908447266
2018-05-02,41.48103332519531,86.21072387695312,50.881961822509766,78.48400115966797,20.07666778564453,86.76251983642578,53.45151901245117,123.6500015258789
2018-05-03,41.55622100830078,86.72701263427734,50.89435577392578,78.60399627685547,18.963333129882812,86.2158203125,53.27054977416992,124.27999877929688
2018-05-04,43.18659973144531,87.73193359375,52.119232177734375,79.04750061035156,19.606000900268555,87.17253875732422,53.521114349365234,124.54000091552734
2018-05-07,43.499053955078125,88.70919036865234,52.53876876831055,80.00700378417969,20.184667587280273,87.92823791503906,54.10573196411133,124.56999969482422
2018-05-08,43.70814514160156,88.33120727539062,52.49562454223633,79.61949920654297,20.131332397460938,89.23065185546875,54.349327087402344,124.58999633789062
2018-05-09,44.01588821411133,89.37298583984375,54.001182556152344,80.4000015258789,20.456666946411133,91.17623138427734,55.629940032958984,124.33000183105469
2018-05-10,44.6454963684082,90.26726531982422,54.820411682128906,80.4540023803711,20.334667205810547,91.88370513916016,56.8757438659668,125.18000030517578
2018-05-11,44.47569274902344,90.07366943359375,54.71676254272461,80.14550018310547,20.070667266845703,91.53800964355469,57.14289474487305,125.0
2018-05-14,44.3719367980957,90.37792205810547,54.87644958496094,80.0770034790039,19.46466636657715,91.57017517089844,57.52956771850586,124.48999786376953
2018-05-15,43.96866226196289,89.72329711914062,53.798851013183594,78.80599975585938,18.94533348083496,90.87071990966797,57.5014533996582,122.4800033569336
2018-05-16,44.37901306152344,89.9548110961914,53.76016616821289,79.36399841308594,19.09866714477539,91.11991882324219,57.66313552856445,122.29000091552734
2018-05-17,44.098365783691406,89.05665588378906,53.61983108520508,79.08799743652344,18.96933364868164,90.81442260742188,57.56473159790039,122.36000061035156
2018-05-18,43.93800354003906,89.22332763671875,53.04358673095703,78.71849822998047,18.454666137695312,89.34319305419922,57.15696716308594,122.41000366210938
2018-05-21,44.24929428100586,90.37151336669922,53.756202697753906,79.27300262451172,18.965999603271484,90.16323852539062,57.84593200683594,122.4800033569336
2018-05-22,44.13845443725586,90.27887725830078,53.324771881103516,79.06999969482422,18.333999633789062,90.8546371459961,57.395999908447266,122.41000366210938
2018-05-23,44.421451568603516,91.3530044555664,53.8529052734375,80.09300231933594,18.60466766357422,90.43657684326172,57.754554748535156,122.54000091552734
2018-05-24,44.3719367980957,91.02890014648438,53.82761764526367,80.15350341796875,18.523332595825195,89.42361450195312,56.432838439941406,123.58999633789062
2018-05-25,44.47334289550781,91.0751953125,53.75967788696289,80.50749969482422,18.59000015258789,88.96537017822266,55.336090087890625,123.20999908447266
2018-05-29,44.3129768371582,90.75112915039062,52.96574020385742,80.64350128173828,18.917333602905273,85.16267395019531,55.13220977783203,123.19000244140625
2018-05-30,44.21863555908203,91.62149810791016,53.431884765625,81.24449920654297,19.447999954223633,87.10822296142578,57.297576904296875,123.37000274658203
2018-05-31,44.07006072998047,91.51964569091797,54.54914855957031,81.48100280761719,18.98200035095215,86.03095245361328,57.11478042602539,123.0999984741211
2018-06-01,44.86483383178711,93.32521057128906,56.2848014831543,82.0770034790039,19.454666137695312,87.14842224121094,57.52956771850586,122.48999786376953
2018-06-04,45.23980712890625,94.14004516601562,57.179412841796875,83.26349639892578,19.78266716003418,87.18861389160156,56.92494583129883,122.37000274658203
2018-06-05,45.588829040527344,94.62153625488281,57.0792350769043,84.81749725341797,19.408666610717773,86.69819641113281,56.7210807800293,122.8499984741211
2018-06-06,45.7468376159668,94.8993148803711,56.87741470336914,84.7874984741211,21.299999237060547,88.72415924072266,57.69125747680664,122.91999816894531
2018-06-07,45.62419891357422,93.4085464477539,56.25604248046875,84.46499633789062,21.07266616821289,89.0779037475586,58.26777267456055,122.86000061035156
2018-06-08,45.20914840698242,94.10298919677734,56.17124557495117,84.19950103759766,21.17733383178711,89.32714080810547,58.77394104003906,123.01000213623047
2018-06-11,45.098289489746094,93.56597137451172,56.577388763427734,84.45600128173828,22.139999389648438,89.10203552246094,58.42242431640625,123.2300033569336
2018-06-12,45.34592056274414,93.80672454833984,56.938899993896484,84.9375,22.851333618164062,88.58750915527344,57.94435119628906,122.81999969482422
2018-06-13,44.973304748535156,93.38079071044922,56.742523193359375,85.24299621582031,22.985332489013672,88.41061401367188,57.304588317871094,123.19000244140625
2018-06-14,44.996891021728516,93.90856170654297,57.5300178527832,86.19300079345703,23.847999572753906,86.85096740722656,57.571739196777344,123.37999725341797
2018-06-15,44.53466033935547,92.71409606933594,57.48836135864258,85.79850006103516,23.878000259399414,86.74645233154297,56.70703125,121.33999633789062
2018-06-18,44.51108169555664,93.3900375366211,58.69389724731445,86.18949890136719,24.722000122070312,86.97157287597656,56.81950759887695,121.11000061035156
2018-06-19,43.79179000854492,93.3900375366211,58.4514045715332,86.73899841308594,23.503332138061523,86.4650650024414,56.73512649536133,120.80000305175781
2018-06-20,43.98280715942383,94.32523345947266,58.71818923950195,87.50399780273438,24.148000717163086,86.45701599121094,56.55937194824219,120.26000213623047
2018-06-21,43.737552642822266,93.64930725097656,57.9926872253418,86.51100158691406,23.167333602905273,86.43291473388672,56.02507400512695,120.05000305175781
2018-06-22,43.61019515991211,92.973388671875,57.98525619506836,85.78350067138672,22.242000579833984,85.0179443359375,57.21319580078125,120.33999633789062
2018-06-25,42.96165084838867,91.10298156738281,56.49705505371094,83.15750122070312,22.200666427612305,84.24616241455078,56.06022644042969,119.88999938964844
2018-06-26,43.49463653564453,91.74185943603516,56.16678237915039,84.55449676513672,22.799999237060547,84.30244445800781,56.69294738769531,119.26000213623047
2018-06-27,43.43096923828125,90.31591796875,55.38920211791992,83.02549743652344,22.96666717529297,83.0000228881836,57.445213317871094,118.58000183105469
2018-06-28,43.74697494506836,91.3251724243164,55.877174377441406,85.07250213623047,23.32866668701172,84.35869598388672,57.62799072265625,118.22000122070312
2018-06-29,43.65500259399414,91.30669403076172,55.99668884277344,84.98999786376953,22.863332748413086,83.77182006835938,58.162296295166016,118.6500015258789
2018-07-02,44.1431770324707,92.60301208496094,56.637393951416016,85.68900299072266,22.33799934387207,84.47930145263672,57.48036575317383,117.45999908447266
2018-07-03,43.374359130859375,91.7140884399414,55.35647964477539,84.697998046875,20.724000930786133,83.2974853515625,57.81779479980469,118.6500015258789
2018-07-05,43.723392486572266,92.37152099609375,56.59672927856445,84.98650360107422,20.610666275024414,83.83905792236328,57.867027282714844,119.05000305175781
2018-07-06,44.329490661621094,93.6678237915039,57.28057861328125,85.53150177001953,20.593332290649414,84.11389923095703,57.881080627441406,118.86000061035156
2018-07-09,44.945003509521484,94.30671691894531,57.88557052612305,86.95099639892578,21.233999252319336,86.71670532226562,58.28181457519531,119.1500015258789
2018-07-10,44.89076614379883,94.55671691894531,57.878639221191406,87.15350341796875,21.49799919128418,86.18319702148438,58.81612014770508,118.93000030517578
2018-07-11,44.30825424194336,94.42710876464844,58.092864990234375,87.75,21.263999938964844,85.99726867675781,58.063873291015625,117.63999938964844
2018-07-12,45.051124572753906,96.47338104248047,59.570648193359375,89.83100128173828,21.11400032043457,86.36911010742188,58.13418960571289,118.12999725341797
2018-07-13,45.121883392333984,97.62156677246094,59.72735595703125,90.65149688720703,21.257999420166016,85.97303009033203,58.57007598876953,117.61000061035156
2018-07-16,45.0228385925293,97.14008331298828,59.33509826660156,91.12449645996094,20.67333221435547,89.3841323852539,57.99357223510742,117.55000305175781
2018-07-17,45.15019226074219,98.10305786132812,60.15680694580078,92.19650268554688,21.512666702270508,89.31946563720703,57.867027282714844,116.27999877929688
2018-07-18,44.902549743652344,97.33453369140625,60.14837646484375,92.14600372314453,21.59000015258789,90.15206146240234,57.80376434326172,116.30999755859375
2018-07-19,45.251583099365234,96.66786193847656,59.463531494140625,90.64849853515625,21.34866714477539,88.82640075683594,57.656105041503906,115.80999755859375
2018-07-20,45.147823333740234,98.39936065673828,59.40303039550781,90.68499755859375,20.905332565307617,89.94996643066406,57.22725296020508,116.55999755859375
2018-07-23,45.18791580200195,99.97346496582031,60.05365753173828,90.0999984741211,20.213333129882812,91.62320709228516,57.22725296020508,116.0
2018-07-24,45.51572036743164,99.68640899658203,62.39183044433594,91.46199798583984,19.82866668701172,92.26985168457031,58.35914611816406,116.04000091552734
2018-07-25,45.94493865966797,102.62162780761719,63.27404022216797,93.18049621582031,20.582666397094727,93.10240936279297,58.76690673828125,116.68000030517578
2018-07-26,45.80109405517578,101.50125885009766,63.74811935424805,90.4000015258789,20.44333267211914,92.83568572998047,59.2238883972168,115.7699966430664
2018-07-27,45.03934097290039,99.7049560546875,62.13099670410156,90.8635025024414,19.812000274658203,93.78951263427734,57.59284210205078,115.83000183105469
2018-07-30,44.786991119384766,97.5660171508789,60.99785232543945,88.96099853515625,19.344667434692383,94.3553237915039,57.46629333496094,115.6500015258789
2018-07-31,44.87662124633789,98.22342681884766,60.858009338378906,88.87200164794922,19.875999450683594,92.91651153564453,57.304588317871094,115.98999786376953
2018-08-01,47.52030563354492,98.40861511230469,61.14414596557617,89.8584976196289,20.055999755859375,93.49040222167969,56.517208099365234,115.13999938964844
2018-08-02,48.90934753417969,99.60307312011719,61.54780960083008,91.71649932861328,23.30266761779785,93.88648986816406,56.17974090576172,114.5199966430664
2018-08-03,49.050865173339844,100.03826904296875,61.4005241394043,91.16449737548828,23.211332321166992,94.64630126953125,56.383609771728516,114.91999816894531
2018-08-06,49.30555725097656,100.12161254882812,61.3762321472168,92.38749694824219,22.799333572387695,94.67057800292969,56.36957550048828,114.33000183105469
2018-08-07,48.84331512451172,100.81603240966797,62.277278900146484,93.1240005493164,25.30466651916504,95.01814270019531,57.1358757019043,114.58999633789062
2018-08-08,48.876338958740234,101.3808822631836,62.54953384399414,94.32599639892578,24.689332962036133,95.21214294433594,56.756221771240234,114.91000366210938
2018-08-09,49.260746002197266,101.54756164550781,62.704742431640625,94.9260025024414,23.496667861938477,94.47657775878906,56.46797180175781,114.73999786376953
2018-08-10,49.11402893066406,100.92718505859375,62.11214065551758,94.31500244140625,23.69933319091797,93.54698944091797,56.411163330078125,114.69000244140625
2018-08-13,49.43113708496094,100.19566345214844,61.920230865478516,94.80999755859375,23.76066780090332,92.05970001220703,55.80031204223633,112.95999908447266
2018-08-14,49.639400482177734,101.44570922851562,62.39134216308594,95.98249816894531,23.176000595092773,92.67401885986328,55.62273406982422,113.06999969482422
2018-08-15,49.755374908447266,100.07003021240234,61.105960845947266,94.13099670410156,22.57933235168457,91.9061050415039,54.64963912963867,111.19000244140625
2018-08-16,50.484291076660156,100.0514144897461,60.70130920410156,94.32599639892578,22.363332748413086,92.77100372314453,55.402549743652344,111.0999984741211
2018-08-17,51.49245071411133,99.99568176269531,60.294166564941406,94.11100006103516,20.366666793823242,92.77100372314453,55.58723449707031,112.12999725341797
2018-08-20,50.9907341003418,99.33574676513672,60.5966682434082,93.83550262451172,20.562667846679688,92.64976501464844,55.977882385253906,112.69000244140625
2018-08-21,50.89133834838867,98.50849151611328,60.37152862548828,94.1709976196289,21.459999084472656,93.21561431884766,55.99209976196289,113.0199966430664
2018-08-22,50.89370346069336,99.51233673095703,60.586753845214844,95.24500274658203,21.44266700744629,92.93267059326172,56.79472351074219,113.2699966430664
2018-08-23,50.99783706665039,99.9770736694336,60.557491302490234,95.1449966430664,21.34000015258789,92.73867797851562,56.16965866088867,112.19999694824219
2018-08-24,51.15639877319336,100.75785064697266,61.33060073852539,95.26950073242188,21.521333694458008,92.6982650756836,56.5532112121582,114.16000366210938
2018-08-27,51.5776481628418,101.87325286865234,62.29860305786133,96.38400268554688,21.284666061401367,94.33917236328125,57.10722732543945,114.58999633789062
2018-08-28,51.994163513183594,102.48674011230469,61.78236770629883,96.64099884033203,20.790666580200195,93.87840270996094,57.02201461791992,113.68000030517578
2018-08-29,52.770416259765625,104.12265014648438,62.71416473388672,99.90499877929688,20.333999633789062,93.57125854492188,57.433982849121094,114.19999694824219
2018-08-30,53.255577087402344,104.05758666992188,62.20785140991211,100.11900329589844,20.209999084472656,93.11050415039062,57.185401916503906,113.63999938964844
2018-08-31,53.870872497558594,104.4107894897461,61.08513259887695,100.635498046875,20.110666275024414,92.61743927001953,56.94386672973633,113.51000213623047
2018-09-04,54.04364013671875,103.83450317382812,60.06903076171875,101.97550201416016,19.26333236694336,93.07817077636719,57.02910232543945,112.93000030517578
2018-09-05,53.691017150878906,100.84150695800781,59.463531494140625,99.74099731445312,18.715999603271484,92.6255111694336,57.78912353515625,113.31999969482422
2018-09-06,52.79881286621094,101.07388305664062,58.714229583740234,97.91549682617188,18.729999542236328,92.22943878173828,57.14985275268555,113.54000091552734
2018-09-07,52.37282180786133,100.58125305175781,58.3968505859375,97.60350036621094,17.549333572387695,92.40727233886719,58.122955322265625,113.2300033569336
2018-09-10,51.66994857788086,101.66878509521484,58.271385192871094,96.95050048828125,19.03333282470703,91.91419219970703,58.03772735595703,113.1500015258789
2018-09-11,52.976314544677734,103.39762115478516,59.01177215576172,99.35749816894531,18.62933349609375,92.49620056152344,58.85456085205078,113.22000122070312
2018-09-12,52.31839370727539,103.83450317382812,58.09980773925781,99.5,19.369333267211914,91.40494537353516,59.04633331298828,114.16999816894531
2018-09-13,53.58214569091797,104.94989013671875,58.62247848510742,99.49349975585938,19.297332763671875,91.76061248779297,58.471012115478516,113.76000213623047
2018-09-14,52.97394943237305,105.37748718261719,58.41619110107422,98.5094985961914,19.68000030517578,91.74444580078125,58.897159576416016,113.0199966430664
2018-09-17,51.56345748901367,104.23419952392578,57.51613235473633,95.40149688720703,19.6560001373291,92.01929473876953,59.24521255493164,113.61000061035156
2018-09-18,51.648651123046875,105.228759765625,57.877140045166016,97.05249786376953,18.997333526611328,92.39108276367188,59.401485443115234,113.44000244140625
2018-09-19,51.679412841796875,103.82521057128906,58.23221206665039,96.32099914550781,19.934667587280273,95.07471466064453,60.11175537109375,113.87999725341797
2018-09-20,52.072269439697266,105.56336975097656,59.09011459350586,97.21499633789062,19.8886661529541,95.8911361694336,60.246726989746094,114.2699966430664
2018-09-21,51.51139831542969,106.2047348022461,58.12559127807617,95.75050354003906,19.940000534057617,95.26065063476562,60.49531173706055,113.48999786376953
2018-09-24,52.25212097167969,106.5858383178711,58.49454116821289,96.71800231933594,19.978666305541992,94.34721374511719,61.51104736328125,113.47000122070312
2018-09-25,52.583457946777344,106.38133239746094,59.205169677734375,98.72750091552734,20.06599998474121,94.08047485351562,61.44001007080078,113.6500015258789
2018-09-26,52.16456604003906,105.9444808959961,59.213600158691406,98.74250030517578,20.6386661529541,92.97308349609375,60.9286003112793,113.05000305175781
2018-09-27,53.23663330078125,106.34416198730469,59.87314987182617,100.64900207519531,20.501333236694336,92.56893157958984,60.9214973449707,112.05000305175781
2018-09-28,53.42359161376953,106.30699157714844,59.8592643737793,100.1500015258789,17.65133285522461,91.21095275878906,60.388771057128906,112.76000213623047
2018-10-01,53.7833137512207,107.4595718383789,59.93117141723633,100.21800231933594,20.713333129882812,91.74444580078125,60.94990158081055,112.56999969482422
2018-10-02,54.26137161254883,107.03197479248047,59.88703918457031,98.56549835205078,20.06800079345703,92.12435913085938,61.41157150268555,113.87000274658203
2018-10-03,54.92165756225586,107.0505599975586,60.07993698120117,97.63800048828125,19.65333366394043,92.98926544189453,61.19140625,113.41999816894531
2018-10-04,53.95608901977539,104.83837890625,58.37105941772461,95.47100067138672,18.788667678833008,93.82766723632812,60.786521911621094,113.4800033569336
2018-10-05,53.0804443359375,104.22491455078125,57.91285705566406,94.48249816894531,17.463333129882812,93.29857635498047,60.61607360839844,113.80000305175781
2018-10-08,52.95738220214844,103.03511810302734,57.32223129272461,93.22100067138672,16.70400047302246,93.86837768554688,61.17720413208008,112.54000091552734
2018-10-09,53.691017150878906,104.34574127197266,56.78913497924805,93.51599884033203,17.520000457763672,93.21717071533203,61.44711685180664,112.5999984741211
2018-10-10,51.20371627807617,98.67578125,54.16036605834961,87.76249694824219,17.125333786010742,90.73452758789062,60.03363037109375,112.87999725341797
2018-10-11,50.751708984375,98.44339752197266,54.08994674682617,85.96800231933594,16.815332412719727,88.01580047607422,57.959590911865234,115.77999877929688
